26610,五黄,1,"general noun",gooo,"fifth of nine traditional astrological signs"
26611,五加,1,"general noun",ukogi,"fiveleaf aralia"
26612,五絃,1,"general noun",gogen,"five strings"
26613,五分,1,"possible to use as an adverb",gobu,half
26614,五倫,1,"general noun",gorin,"the five Confucian filial-piety relationships"
26615,五蘊,1,"general noun",goun,"the five skandhas"
26616,後胤,1,"general noun",kooin,descendant
26617,後架,1,"general noun",kooka,toilet
26618,後備,1,"general noun",koobi,"rear guard"
26619,後厄,1,"general noun",atoyaku,"the year following an inauspicious year"
26620,後翅,1,"general noun",koosi,hindwing
26621,御冠,1,"general noun",okanmuri,"bad temper"
26622,御告,1,"general noun",otuge,oracle
26623,御側,1,"general noun",osoba,near
26624,御題,1,"general noun",gyodai,"theme chosen for an imperial poetry contest"
26625,御灯,1,"general noun",miakasi,"provided as a religious offering"
26626,御髪,1,"general noun",ogusi,hair
26627,御盆,1,"general noun",obon,O-Bon
26628,語幹,1,"general noun",gokan,stem
26629,語根,1,"general noun",gokon,"of a word"
26630,光圧,1,"general noun",kooatu,"light pressure"
26631,公魚,1,"general noun",wakasagi,"Japanese pond smelt"
26632,公差,1,"general noun",koosa,"common difference"
26633,公序,1,"general noun",koozyo,"public order"
26634,功過,1,"general noun",kooka,"merits and demerits"
26635,勾引,1,"light-verb -suru attached",kooin,arrest
26636,厚恩,1,"general noun",kooon,"great favor"
26637,口供,1,"light-verb -suru attached",kookyoo,affidavit
26638,口軽,1,"adjectival noun, na-adjective",kutigaru,loose-lipped
26639,口書,1,"general noun",kutigaki,"writing with the brush in one's mouth"
26640,口茶,1,"general noun",kutizya,"adding more tea"
26641,口腹,1,"general noun",koohuku,appetite
26642,好運,1,"adjectival noun, na-adjective",kooun,"good luck"
26643,孝悌,1,"general noun",kootei,"filial piety"
26644,宏壮,1,"general noun",koosoo,grand
26645,広壮,1,"general noun",koosoo,grand
26646,広葉,1,"general noun",kouyou,"broad leaf"
26647,弘誓,1,"general noun",guzei,"Buddha's great vows"
26648,攻囲,1,"light-verb -suru attached",kooi,siege
26649,攻究,1,"light-verb -suru attached",kookyuu,study
26650,校本,1,"general noun",koohon,"annotated textbook"
26651,溝鼠,1,"general noun",dobunezumi,"brown rat"
26652,溝萩,1,"general noun",misohagi,"Lythrum anceps"
26653,甲高,1,"general noun",koodaka,high-pitched
26654,肯綮,1,"general noun",kookei,"the essential point"
26655,荒夷,1,"general noun",araebisu,"crude warrior from the eastern parts of the country"
26656,荒筋,1,"general noun",arasuzi,outline
26657,荒土,1,"general noun",koodo,wasteland
26658,行末,1,"possible to use as an adverb",yukusue,fate
26659,行来,1,"light-verb -suru attached",ikiki,"coming and going"
26660,講説,1,"general noun",koosetu,explanation
26661,講中,1,"general noun",koozyuu,"religious association"
26662,降霜,1,"general noun",koosoo,frost
26663,降雹,1,"general noun",koohyoo,hailstorm
26664,香箱,1,"general noun",koobako,"incense box"
26665,香物,1,"general noun",koonomono,"pickled vegetables"
26666,高閣,1,"general noun",kookaku,"tall building"
26667,高誼,1,"general noun",koogi,"kindness or favour"
26668,高三,1,"general noun",koosan,"third year of high school"
26669,高鼾,1,"general noun",takaibiki,"loud snoring"
26670,剛勇,1,"adjectival noun, na-adjective",gooyuu,bravery
26671,号音,1,"general noun",gooon,signal
26672,合印,1,"general noun",aizirusi,"identifying mark"
26673,合性,1,"general noun",aisyoo,affinity
26674,合切,1,"general noun",gassai,"all altogether"
26675,豪勇,1,"adjectival noun, na-adjective",gooyuu,bravery
26676,轟然,1,"general noun",goozen,roaring
26677,克復,1,"light-verb -suru attached",kokuhuku,restoration
26678,国界,1,"general noun",kokkai,"national border"
26679,国許,1,"general noun",kunimoto,hometown
26680,国訓,1,"general noun",kokkun,"Japanese reading of a kanji"
26681,国侍,1,"general noun",kunizamurai,"provincial samurai"
26682,国典,1,"general noun",kokuten,"national law"
26683,国表,1,"general noun",kuniomote,"one's home"
26684,酷薄,1,"general noun",kokuhaku,cruel
26685,酷烈,1,"adjectival noun, na-adjective",kokuretu,severity
26686,黒血,1,"general noun",kuroti,"venous blood"
26687,黒奴,1,"general noun",kokudo,"black person"
26688,黒鮪,1,"general noun",kuromaguro,"Pacific bluefin tuna"
26689,獄吏,1,"general noun",gokuri,jailer
26690,腰折,1,"general noun",kosiore,"bad poem"
26691,腰蓑,1,"general noun",kosimino,"straw skirt"
26692,骨壷,1,"general noun",kotutubo,"funerary urn"
26693,今際,1,"general noun",imawa,"one's dying moment or hour"
26694,困却,1,"light-verb -suru attached",konkyaku,perplexity
26695,些々,1,"general noun",sasa,trifling
26696,沙蚕,1,"general noun",gokai,ragworm
26697,坐薬,1,"general noun",zayaku,suppository
26698,座乗,1,"light-verb -suru attached",zazyoo,"going on board"
26699,座浴,1,"general noun",zayoku,"sitz bath"
26700,再挙,1,"light-verb -suru attached",saikyo,"another attempt"
26701,妻戸,1,"general noun",tumado,"wooden doors in the interior of a home"
26702,宰領,1,"light-verb -suru attached",sairyoo,supervision
26703,才芸,1,"general noun",saigei,"talent and accomplishments"
26704,歳旦,1,"general noun",saitan,"New Year's Day"
26705,斎戒,1,"light-verb -suru attached",saikai,purification
26706,細魚,1,"general noun",sayori,
26707,細腰,1,"general noun",saiyoo,"slender hips"
26708,細別,1,"light-verb -suru attached",saibetu,subdivision
26709,細緻,1,"general noun",saiti,minute
26710,菜葉,1,"general noun",nappa,greens
26711,際会,1,"light-verb -suru attached",saikai,meeting
26712,罪過,1,"general noun",zaika,offence
26713,作興,1,"light-verb -suru attached",sakkoo,promoting
26714,策戦,1,"general noun",sakusen,tactics
26715,錯雑,1,"light-verb -suru attached",sakuzatu,complication
26716,桜紙,1,"general noun",sakuragami,"soft, thin paper"
26717,桜飯,1,"general noun",sakuramesi,"rice boiled with soy sauce and sake"
26718,雑歌,1,"general noun",zooka,"miscellaneous poems"
26719,雑観,1,"general noun",zakkan,"newspaper article where the journalist gives their own opinions, etc. on a particular topic"
26720,雑沓,1,"light-verb -suru attached",zattoo,congestion
26721,雑犬,1,"general noun",zakken,mongrel
26722,雑書,1,"general noun",zassyo,"assorted books"
26723,雑題,1,"general noun",zatudai,"miscellaneous problems"
26724,三弦,1,"general noun",sangen,"three-stringed instrument"
26725,三更,1,"general noun",sankoo,"third watch of the night"
26726,三綱,1,"general noun",sankoo,"three bonds"
26727,三舎,1,"general noun",sansya,"three days' march"
26728,三拝,1,"light-verb -suru attached",sanpai,"adoration which is performed three times or repeatedly"
26729,三椏,1,"general noun",mitumata,"Oriental paper bush"
26730,参向,1,"light-verb -suru attached",sankoo,"proceeding to"
26731,参差,1,"general noun",sinsi,"of uneven heights or lengths"
26732,山気,1,"general noun",yamaki,"speculative spirit"
26733,山偏,1,"general noun",yamahen,"kanji ""mountain"" radical at left"
26734,山巓,1,"general noun",santen,mountaintop
26735,撒水,1,"light-verb -suru attached",sassui,"sprinkling water over"
26736,散剤,1,"general noun",sanzai,"powdered medicine"
26737,散票,1,"general noun",sanpyoo,"scattered votes"
26738,散佚,1,"light-verb -suru attached",sanitu,"being scattered and ultimately lost"
26739,産制,1,"general noun",sansei,"birth control"
26740,酸類,1,"general noun",sanrui,acids
26741,酸漿,1,"general noun",hoozuki,"ground cherry"
26742,残敵,1,"general noun",zanteki,"remnants of an enemy army"
26743,残片,1,"general noun",zanpen,fragment
26744,伺候,1,"light-verb -suru attached",sikoo,"waiting upon"
26745,刺子,1,"general noun",sasiko,quilting
26746,史上,1,"possible to use as an adverb",sizyoo,historical
26747,四緑,1,"general noun",siroku,"fourth of nine traditional astrological signs"
26748,四隣,1,"general noun",sirin,"whole neighborhood"
26749,始端,1,"general noun",sitan,"start edge"
26750,子守,1,"general noun",komori,babysitter
26751,屍蝋,1,"general noun",siroo,adipocere
26752,市内,1,suffix,sinai,city
26753,指事,1,"general noun",sizi,indicative
26754,指嗾,1,"light-verb -suru attached",sisoo,instigation
26755,孜々,1,"general noun",sisi,assiduously
26756,孜孜,1,"general noun",sisi,assiduously
26757,斯学,1,"general noun",sigaku,"this academic subject"
26758,斯道,1,"general noun",sidoo,"this art or field of study"
26759,斯文,1,"general noun",sibun,"this academic subject or field of study"
26760,斯様,1,"adjectival noun, na-adjective",kayoo,"in such a manner"
26761,施物,1,"general noun",semotu,alms
26762,施米,1,"light-verb -suru attached",semai,"rice given in charity"
26763,死魔,1,"general noun",sima,"demon of death"
26764,私議,1,"light-verb -suru attached",sigi,"personal opinion"
26765,私語,1,"general noun",sasamegoto,whispering
26766,私版,1,"general noun",sihan,"private printing"
26767,糸鋸,1,"general noun",itonoko,"coping saw"
26768,糸竹,1,"general noun",itotake,"strings and bamboo"
26769,糸底,1,"general noun",itozoko,"bottom rim of earthenware cup"
26770,紙価,1,"general noun",sika,"price of paper"
26771,紙巻,1,"general noun",kamimaki,"something rolled in paper"
26772,詞藻,1,"general noun",sisoo,"florid expression"
26773,詩宗,1,"general noun",sisoo,"master poet"
26774,詩仙,1,"general noun",sisen,"great poet"
26775,詩体,1,"general noun",sitai,"poetic form"
26776,試補,1,"general noun",siho,probationer
26777,賜金,1,"general noun",sikin,"monetary grant"
26778,歯音,1,"general noun",sion,dental
26779,歯朶,1,"general noun",sida,fern
26780,事事,1,"general noun",kotogoto,everything
26781,侍講,1,"general noun",zikoo,"imperial tutor"
26782,侍史,1,"general noun",zisi,"private secretary"
26783,侍読,1,"general noun",zidoku,"imperial tutor"
26784,字母,1,"general noun",zibo,letter
26785,寺子,1,"general noun",terako,"child who attended a temple school"
26786,慈眼,1,"general noun",zigen,"merciful eye"
26787,慈姑,1,"general noun",kuwai,"Sagittaria trifolia var. edulis"
26788,持戒,1,"general noun",zikai,"strictly adhering to Buddhist precepts"
26789,持物,1,"general noun",motimono,"one's property"
26790,持薬,1,"general noun",ziyaku,"one's usual medicine"
26791,時時,1,"general noun",tokidoki,sometimes
26792,時艱,1,"general noun",zikan,"problems that affect a period of time"
26793,次次,1,"general noun",tugitugi,"in succession"
26794,治乱,1,"general noun",tiran,"peace or at war"
26795,爾余,1,"general noun",ziyo,"the others"
26796,示教,1,"light-verb -suru attached",sikyoo,"authoritative instruction"
26797,示度,1,"general noun",sido,indication
26798,自棄,1,"general noun",yake,despair
26799,自今,1,"general noun",zikon,"from now on"
26800,自重,1,"general noun",zizyuu,vehicle
26801,自暴,1,"general noun",ziboo,despair
26802,失陥,1,"light-verb -suru attached",sikkan,surrender
26803,失当,1,"general noun",sittoo,injustice
26804,失費,1,"general noun",sippi,expenses
26805,嫉視,1,"light-verb -suru attached",sissi,jealousy
26806,質札,1,"general noun",sitihuda,"pawn ticket"
26807,質種,1,"general noun",sitigusa,"article for pawning"
26808,質物,1,"general noun",sitimotu,pawn
26809,実意,1,"general noun",zitui,sincerity
26810,実株,1,"general noun",zitukabu,"shares actually traded"
26811,実収,1,"general noun",zissyuu,"net income"
26812,実否,1,"general noun",zippi,"whether true or false"
26813,縞馬,1,"general noun",simauma,zebra
26814,射倖,1,"general noun",syakoo,speculation
26815,捨鉢,1,"adjectival noun, na-adjective",sutebati,desperation
26816,謝状,1,"general noun",syazyoo,"thank-you letter"
26817,蛇管,1,"general noun",zyakan,coil
26818,邪智,1,"general noun",zyati,"knowledge applied to evil purposes"
26819,借間,1,"general noun",syakuma,"rented room"
26820,借覧,1,"light-verb -suru attached",syakuran,"borrowing and reading"
26821,釈義,1,"general noun",syakugi,exegesis
26822,寂々,1,"general noun",sekiseki,sad
26823,寂寂,1,"general noun",sekiseki,sad
26824,弱震,1,"general noun",zyakusin,"mild earthquake"
26825,弱卒,1,"general noun",zyakusotu,"cowardly soldier"
26826,弱年,1,"general noun",zyakunen,youth
26827,主上,1,"general noun",syuzyoo,emperor
26828,主脈,1,"general noun",syumyaku,"main mountain range"
26829,主用,1,"general noun",syuyoo,"the master's business"
26830,取口,1,"general noun",torikuti,technique
26831,取前,1,"general noun",torimae,share
26832,取柄,1,"general noun",torie,worth
26833,手頃,1,"general noun",tegoro,moderate
26834,手妻,1,"general noun",tezuma,"sleight of hand"
26835,手事,1,"general noun",tegoto,"long interlude"
26836,手車,1,"general noun",teguruma,handcart
26837,手燭,1,"general noun",syusyoku,"portable candlestick"
26838,手癖,1,"general noun",tekuse,"having sticky fingers"
26839,手枷,1,"general noun",tekase,handcuffs
26840,手箒,1,"general noun",tebooki,"whisk broom"
26841,朱欒,1,"general noun",zabon,shaddock
26842,種籾,1,"general noun",tanemomi,"seed rice"
26843,種油,1,"general noun",taneabura,"rapeseed oil"
26844,酒客,1,"general noun",syukaku,drinker
26845,酒興,1,"general noun",syukyoo,merrymaking
26846,酒手,1,"general noun",sakate,"drinking money"
26847,首巻,1,"general noun",syukan,"first volume"
26848,儒生,1,"general noun",zyusei,"Confucian scholar"
26849,受持,1,"general noun",ukemoti,charge
26850,呪符,1,"general noun",zyuhu,amulet
26851,寿像,1,"general noun",zyuzoo,statue
26852,宗規,1,"general noun",syuuki,"religious regulations"
26853,終熄,1,"light-verb -suru attached",syuusoku,"having ended"
26854,舟行,1,"general noun",syuukoo,boating
26855,舟場,1,"general noun",hunaba,wharf
26856,蹴爪,1,"general noun",kezume,fetlock
26857,醜業,1,"general noun",syuugyoo,prostitution
26858,醜行,1,"general noun",syuukoo,conduct
26859,什物,1,"general noun",zyuumotu,furniture
26860,従卒,1,"general noun",zyuusotu,orderly
26861,柔順,1,"adjectival noun, na-adjective",zyuuzyun,obedient
26862,獣欲,1,"general noun",zyuuyoku,"animal or carnal desires"
26863,重詰,1,"general noun",zyuuzume,"food packed in nest of lacquered boxes"
26864,重手,1,"general noun",omode,"serious wound"
26865,銃丸,1,"general noun",zyuugan,bullet
26866,銃眼,1,"general noun",zyuugan,loophole
26867,宿弊,1,"general noun",syukuhei,"longstanding abuse"
26868,宿望,1,"light-verb -suru attached",syukuboo,"long-cherished desire"
26869,祝融,1,"general noun",syukuyuu,"ancient Chinese god of fire"
26870,縮退,1,"light-verb -suru attached",syukutai,degeneracy
26871,熟視,1,"light-verb -suru attached",zyukusi,"staring at"
26872,熟覧,1,"light-verb -suru attached",zyukuran,"careful inspection"
26873,春情,1,"general noun",syunzyoo,"scenery of spring"
26874,駿足,1,"general noun",syunsoku,"fast runner"
26875,旬日,1,"general noun",zyunzitu,"ten-day period"
26876,純系,1,"general noun",zyunkei,"pure line"
26877,純綿,1,"general noun",zyunmen,"pure cotton"
26878,遵奉,1,"light-verb -suru attached",zyunpoo,obeying
26879,醇化,1,"light-verb -suru attached",zyunka,"persuading by heavy-handed methods"
26880,醇乎,1,"general noun",zyunko,pure
26881,順逆,1,"general noun",zyungyaku,"right and wrong"
26882,順良,1,"adjectival noun, na-adjective",zyunryoo,"good and obedient"
26883,処々,1,"general noun",syosyo,"here and there"
26884,処決,1,"light-verb -suru attached",syoketu,settlement
26885,初度,1,"possible to use as an adverb",syodo,first-time
26886,所為,1,"general noun",syoi,act
26887,所懐,1,"general noun",syokai,"one's opinion"
26888,所行,1,"general noun",syogyoo,deed
26889,庶幾,1,"light-verb -suru attached",syoki,desire
26890,書割,1,"general noun",kakiwari,"portable painting used as part of the backdrop"
26891,書翰,1,"general noun",syokan,letter
26892,薯蕷,1,"general noun",tororo,"grated yam"
26893,諸式,1,"general noun",syosiki,"various goods"
26894,諸処,1,"general noun",syosyo,"here and there"
26895,叙爵,1,"general noun",zyosyaku,"conferring a peerage"
26896,叙説,1,"light-verb -suru attached",zyosetu,explanation
26897,除法,1,"general noun",zyohoo,division
26898,償金,1,"general noun",syookin,reparation
26899,勝報,1,"general noun",syoohoo,"news of a victory"
26900,小我,1,"general noun",syooga,"the self"
26901,小官,1,"general noun",syookan,"petty official"
26902,小閑,1,"general noun",syookan,"short interval of leisure"
26903,小股,1,"general noun",komata,"short steps"
26904,小糠,1,"general noun",konuka,"rice bran"
26905,小策,1,"general noun",syoosaku,"petty trick"
26906,小勢,1,"general noun",kozei,"a small force"
26907,小善,1,"general noun",syoozen,"a small kindness"
26908,小知,1,"general noun",syooti,"superficial knowledge"
26909,小昼,1,"general noun",kohiru,"just before noon"
26910,小癪,1,"adjectival noun, na-adjective",kosyaku,impudent
26911,床机,1,"general noun",syoogi,"camp stool"
26912,床店,1,"general noun",tokomise,"booth or stall in front of a home"
26913,承引,1,"light-verb -suru attached",syooin,consent
26914,捷径,1,"general noun",syookei,shortcut
26915,昇叙,1,"light-verb -suru attached",syoozyo,promotion
26916,松笠,1,"general noun",matukasa,pinecone
26917,松脂,1,"general noun",matuyani,turpentine
26918,消閑,1,"general noun",syookan,"killing time"
26919,照焼,1,"general noun",teriyaki,teriyaki
26920,称呼,1,"light-verb -suru attached",syooko,appellation
26921,衝天,1,"general noun",syooten,"high spirits"
26922,詳記,1,"light-verb -suru attached",syooki,"minute description"
26923,詳伝,1,"general noun",syooden,"detailed biography"
26924,詳論,1,"light-verb -suru attached",syooron,"explanation in detail"
26925,象虫,1,"general noun",zoomusi,weevil
26926,賞翫,1,"light-verb -suru attached",syoogan,appreciation
26927,賞嘆,1,"light-verb -suru attached",syootan,laudation
26928,賞讚,1,"light-verb -suru attached",syoosan,praise
26929,鉦鼓,1,"general noun",syooko,"small gong"
26930,鐘声,1,"general noun",syoosei,"sound of a bell"
26931,障礙,1,"general noun",syoogai,obstacle
26932,上紙,1,"general noun",uwagami,"paper cover"
26933,上乗,1,"adjectival noun, na-adjective",zyoozyoo,"the best"
26934,上船,1,"light-verb -suru attached",zyoosen,embarking
26935,上塗,1,"light-verb -suru attached",uwanuri,coat
26936,上聞,1,"general noun",zyoobun,"an imperial hearing"
26937,上諭,1,"general noun",zyooyu,"imperial edict"
26938,乗気,1,"adjectival noun, na-adjective",noriki,interest
26939,乗算,1,"light-verb -suru attached",zyoozan,multiplication
26940,乗手,1,"general noun",norite,passenger
26941,常数,1,"general noun",zyoosuu,constant
26942,常体,1,"general noun",zyootai,"direct style"
26943,情調,1,"general noun",zyootyoo,atmosphere
26944,擾乱,1,"light-verb -suru attached",zyooran,disturbance
26945,畳語,1,"general noun",zyoogo,"syllable repetition"
26946,蒸器,1,"general noun",musiki,steamer
26947,植皮,1,"light-verb -suru attached",syokuhi,"skin grafting"
26948,織地,1,"general noun",orizi,texture
26949,職印,1,"general noun",syokuin,"official seal"
26950,色合,1,"general noun",iroai,hue
26951,色摺,1,"light-verb -suru attached",irozuri,"colour printing"
26952,触書,1,"general noun",huregaki,"usu. to the general populace"
26953,寝巻,1,"general noun",nemaki,sleep-wear
26954,寝藁,1,"general noun",newara,litter
26955,心肝,1,"general noun",sinkan,heart
26956,心付,1,"general noun",kokorozuke,gratuity
26957,心腹,1,"general noun",sinpuku,"chest and stomach"
26958,振鈴,1,"general noun",sinrei,"hand bell"
26959,森厳,1,"adjectival noun, na-adjective",singen,solemn
26960,森森,1,"general noun",sinsin,"deeply forested"
26961,深深,1,"adjectival noun, na-adjective",sinsin,silent
26962,深切,1,"adjectival noun, na-adjective",sinsetu,kindness
26963,真影,1,"general noun",sinei,portrait
26964,真書,1,"general noun",sinsyo,"square style"
26965,真赤,1,"general noun",makka,"bright red"
26966,真蹟,1,"general noun",sinseki,"true autograph"
26967,真諦,1,"general noun",sintai,"ultimate truth"
26968,神化,1,"light-verb -suru attached",sinka,apotheosis
26969,神気,1,"general noun",sinki,"the elements"
26970,神助,1,"general noun",sinzyo,"assistance from the gods"
26971,神色,1,"general noun",sinsyoku,"mind and composure"
26972,神葬,1,"general noun",sinsoo,"Shinto funeral"
26973,神変,1,"general noun",sinpen,miracle
26974,神祠,1,"general noun",sinsi,shrine
26975,薪水,1,"general noun",sinsui,"fuel and water"
26976,親閲,1,"light-verb -suru attached",sinetu,"personal inspection"
26977,親許,1,"general noun",oyamoto,"one's parents' home"
26978,親船,1,"general noun",oyabune,"mother ship"
26979,親疎,1,"general noun",sinso,"degree of intimacy"
26980,辛気,1,"general noun",sinki,mentality
26981,辛労,1,"light-verb -suru attached",sinroo,hardships
26982,針子,1,"general noun",hariko,seamstress
26983,針槐,1,"general noun",harienzyu,"black locust"
26984,人煙,1,"general noun",zinen,"smoke from human habitations"
26985,人山,1,"general noun",hitoyama,"crowd of people"
26986,人爵,1,"general noun",zinsyaku,"worldly honors"
26987,仁君,1,"general noun",zinkun,"benevolent ruler"
26988,仁恵,1,"general noun",zinkei,graciousness
26989,仁慈,1,"general noun",zinzi,kind-hearted
26990,塵肺,1,"general noun",zinpai,pneumoconiosis
26991,尽瘁,1,"light-verb -suru attached",zinsui,"giving one's all to"
26992,陣没,1,"light-verb -suru attached",zinbotu,"death in battle"
26993,陣列,1,"general noun",zinretu,"battle formation"
26994,須要,1,"adjectival noun, na-adjective",syuyoo,"absolutely necessary"
26995,厨芥,1,"general noun",tyuukai,"kitchen waste"
26996,推断,1,"light-verb -suru attached",suidan,inference
26997,水禍,1,"general noun",suika,"flood disaster"
26998,水食,1,"light-verb -suru attached",suisyoku,erosion
26999,水嵩,1,"general noun",mizukasa,"volume of water"
27000,水船,1,"general noun",mizubune,"water trough"
27001,水杯,1,"general noun",mizusakazuki,"farewell cups of water"
27002,水母,1,"general noun",kurage,jellyfish
27003,水薬,1,"general noun",mizugusuri,potion
27004,水洟,1,"general noun",mizubana,"runny nose"
27005,衰運,1,"general noun",suiun,"declining fortunes"
27006,衰頽,1,"light-verb -suru attached",suitai,decline
27007,瑞気,1,"general noun",zuiki,"good omen"
27008,嵩高,1,"adjectival noun, na-adjective",kasadaka,bulky
27009,数詞,1,"general noun",suusi,numeral
27010,雛祭,1,"general noun",hinamaturi,"Girls' Festival"
27011,据付,1,"light-verb -suru attached",suetuke,installation
27012,雀色,1,"general noun",suzumeiro,"light, reddish brown"
27013,寸隙,1,"general noun",sungeki,"spare time"
27014,世世,1,"possible to use as an adverb",yoyo,"for generations"
27015,世智,1,"general noun",seti,"worldly wisdom"
27016,制欲,1,"light-verb -suru attached",seiyoku,"control of passions"
27017,制令,1,"general noun",seirei,regulations
27018,征戦,1,"general noun",seisen,"military expedition"
27019,成業,1,"light-verb -suru attached",seigyoo,"completion of one's work"
27020,成人,1,"general noun",seizin,adult
27021,整除,1,"light-verb -suru attached",seizyo,"exact division"
27022,整調,1,"general noun",seityoo,tuning
27023,整容,1,"general noun",seiyoo,"straighten one's posture"
27024,星目,1,"general noun",seimoku,"the nine principal points in a game of go"
27025,正客,1,"general noun",syookyaku,"guest of honor"
27026,正出,1,"general noun",seisyutu,"legitimate child"
27027,清勝,1,"general noun",seisyoo,"good health"
27028,清爽,1,"general noun",seisoo,refreshing
27029,生餌,1,"general noun",ikie,"live bait"
27030,生害,1,"light-verb -suru attached",syoogai,"commit suicide"
27031,生硬,1,"general noun",seikoo,crude
27032,生爪,1,"general noun",namazume,fingernail
27033,生滅,1,"light-verb -suru attached",syoometu,"birth and death"
27034,盛徳,1,"general noun",seitoku,"splendid virtue"
27035,精粗,1,"general noun",seiso,"fineness or coarseness"
27036,精兵,1,"general noun",seibyoo,"picked troops"
27037,精煉,1,"light-verb -suru attached",seiren,refining
27038,聖祭,1,"general noun",seisai,"Catholic rite"
27039,聖餐,1,"general noun",seisan,"Holy Communion"
27040,聖寿,1,"general noun",seizyu,"age or life of the emperor"
27041,声聞,1,"general noun",syoomon,sravaka
27042,製革,1,"light-verb -suru attached",seikaku,tanning
27043,西漸,1,"light-verb -suru attached",seizen,"westward advance"
27044,請取,1,"general noun",uketori,receipt
27045,青蠅,1,"general noun",kinbae,"greenbottle fly"
27046,席画,1,"general noun",sekiga,"impromptu drawing composed at a gathering"
27047,席捲,1,"light-verb -suru attached",sekken,"sweeping conquest"
27048,昔時,1,"possible to use as an adverb",sekizi,"old times"
27049,石女,1,"general noun",umazume,woman
27050,積悪,1,"general noun",sekiaku,"many sins"
27051,積弊,1,"general noun",sekihei,"deep-rooted evil"
27052,赤肌,1,"general noun",akahada,"grazed skin"
27053,赤腹,1,"general noun",akahara,"brown-headed thrush"
27054,赤裸,1,"general noun",akahadaka,"stark naked"
27055,赤裸,1,"adjectival noun, na-adjective",sekira,"stark naked"
27056,赤燐,1,"general noun",sekirin,"red phosphorus"
27057,切干,1,"general noun",kiribosi,"dried daikon strips"
27058,切札,1,"general noun",kirihuda,"trump card"
27059,切紙,1,"general noun",kirikami,"cut paper"
27060,切餅,1,"general noun",kirimoti,"rice cakes cut into rectangles"
27061,拙稿,1,"general noun",sekkoo,"my manuscript"
27062,拙作,1,"general noun",sessaku,"poor work"
27063,接木,1,"general noun",tugiki,grafting
27064,摂家,1,"general noun",sekke,"regents and advisers"
27065,折中,1,"light-verb -suru attached",settyuu,compromise
27066,折箱,1,"general noun",oribako,"box made of thin wood or cardboard"
27067,折伏,1,"light-verb -suru attached",syakubuku,"preaching down"
27068,説破,1,"light-verb -suru attached",seppa,confuting
27069,雪兎,1,"general noun",yukiusagi,"mountain hare"
27070,絶勝,1,"general noun",zessyoo,splendor
27071,絶息,1,"light-verb -suru attached",zessoku,expiry
27072,仙窟,1,"general noun",senkutu,"enchanted cave"
27073,先便,1,"general noun",senbin,"previous letter"
27074,先棒,1,"general noun",sakiboo,"front palanquin bearer"
27075,千慮,1,"general noun",senryo,"much thought"
27076,宣撫,1,"light-verb -suru attached",senbu,pacification
27077,川蝉,1,"general noun",kawasemi,kingfisher
27078,泉石,1,"general noun",senseki,"springs and rocks"
27079,洗湯,1,"general noun",sentoo,bath-house
27080,繊巧,1,"adjectival noun, na-adjective",senkoo,"fine workmanship"
27081,船足,1,"general noun",hunaasi,"speed of a boat"
27082,船路,1,"general noun",hunazi,"sea route"
27083,遷幸,1,"light-verb -suru attached",senkoo,"departure of the emperor from the capital"
27084,鮮鋭,1,"general noun",senei,sharp
27085,前生,1,"general noun",zensyoo,"previous existence"
27086,前轍,1,"general noun",zentetu,"wheel tracks left by vehicles that have passed before"
27087,前厄,1,"general noun",maeyaku,"the year before a critical age"
27088,前翅,1,"general noun",zensi,fore-wing
27089,善果,1,"general noun",zenka,"good results"
27090,漸近,1,"light-verb -suru attached",zenkin,asymptote
27091,全潰,1,"light-verb -suru attached",zenkai,"complete destruction"
27092,全備,1,"general noun",zenbi,completeness
27093,膳部,1,"general noun",zenbu,
27094,疏通,1,"light-verb -suru attached",sotuu,understanding
27095,疎隔,1,"light-verb -suru attached",sokaku,alienation
27096,疎略,1,"adjectival noun, na-adjective",soryaku,coarse
27097,粗皮,1,"general noun",arakawa,bark
27098,粗描,1,"light-verb -suru attached",sobyoo,"rough sketch"
27099,素馨,1,"general noun",sokei,"Spanish jasmine"
27100,素焼,1,"general noun",suyaki,bisque
27101,素姓,1,"general noun",suzyoo,birth
27102,素的,1,"adjectival noun, na-adjective",suteki,lovely
27103,素描,1,"general noun",sugaki,"uncolored sketch"
27104,組紐,1,"general noun",kumihimo,braid
27105,蘇枋,1,"general noun",suoo,sappanwood
27106,訴願,1,"light-verb -suru attached",sogan,petition
27107,僧尼,1,"general noun",sooni,"monks and nuns"
27108,双対,1,"adjectival noun, na-adjective",sootui,duality
27109,双翼,1,"general noun",sooyoku,"both wings"
27110,双眸,1,"general noun",sooboo,"pair of eyes"
27111,叢生,1,"light-verb -suru attached",soosei,"dense growth"
27112,喪家,1,"general noun",sooka,homeless
27113,壮者,1,"general noun",soosya,"person in his or her prime"
27114,壮図,1,"general noun",sooto,"ambitious undertaking"
27115,壮丁,1,"general noun",sootei,youth
27116,壮途,1,"general noun",sooto,"ambitious undertaking"
27117,壮齢,1,"general noun",soorei,"in the prime of manhood"
27118,爽秋,1,"general noun",soosyuu,"refreshing and pleasant autumn"
27119,爽涼,1,"general noun",sooryoo,"cool and refreshing"
27120,掃蕩,1,"light-verb -suru attached",sootoo,"cleaning up"
27121,掻巻,1,"general noun",kaimaki,"sleeved quilt"
27122,早桶,1,"general noun",hayaoke,"roughly made casket"
